id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location,:@computed_region_awaf_s7ux,:@computed_region_6mkv_f3dw,:@computed_region_vrxf_vc4k,:@computed_region_bdys_3d7i,:@computed_region_43wa_7qmu,:@computed_region_rpca_8um6,:@computed_region_d9mm_jgwp,:@computed_region_d3ds_rm58,:@computed_region_8hcu_yrd4
13845392,JJ266798,2025-05-23T23:27:00.000,064XX S YALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,0722,007,6,68,14,1175613,1862240,2025,2025-05-31T15:43:34.000,41.77735648,-87.631750523,"{'latitude': '41.77735648', 'longitude': '-87.631750523', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,21559,66,435,4,11,17,201,4
13846145,JJ267152,2025-05-23T23:11:00.000,051XX S ELLIS AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,0233,002,5,41,06,1183827,1871272,2025,2025-05-31T15:43:34.000,41.801953217,-87.601356437,"{'latitude': '41.801953217', 'longitude': '-87.601356437', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1,21192,8,147,33,10,24,124,3
13845515,JJ266815,2025-05-23T23:10:00.000,013XX N PULASKI RD,0810,THEFT,OVER $500,STREET,False,False,2535,025,36,23,06,1149466,1908840,2025,2025-05-31T15:43:34.000,41.905778334,-87.726398891,"{'latitude': '41.905778334', 'longitude': '-87.726398891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",41,4299,24,286,49,5,6,194,36
13845560,JJ266979,2025-05-23T23:00:00.000,095XX S YALE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0511,005,9,49,07,1176292,1841675,2025,2025-05-31T15:43:34.000,41.7209084,-87.629877699,"{'latitude': '41.7209084', 'longitude': '-87.629877699', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21861,45,568,13,19,10,250,11
13845959,JJ267343,2025-05-23T23:00:00.000,005XX W 31ST ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,SIDEWALK,False,False,0915,009,11,60,06,1173380,1884371,2025,2025-05-31T15:43:34.000,41.838135834,-87.639281463,"{'latitude': '41.838135834', 'longitude': '-87.639281463', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,21194,58,155,48,40,23,157,7
13845869,JJ267490,2025-05-23T23:00:00.000,068XX S PAULINA ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,APARTMENT,False,False,0725,007,17,67,07,1166187,1859443,2025,2025-05-31T15:43:34.000,41.769886977,-87.666385711,"{'latitude': '41.769886977', 'longitude': '-87.666385711', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,283,31,23,17,204,17
13847823,JJ269584,2025-05-23T23:00:00.000,063XX S DR MARTIN LUTHER KING JR DR,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,0312,003,20,69,06,1180014,1862880,2025,2025-05-31T15:43:34.000,41.779013043,-87.615597022,"{'latitude': '41.779013043', 'longitude': '-87.615597022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,122,4,60,18,277,20
13845424,JJ266790,2025-05-23T23:00:00.000,048XX W ADAMS ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,True,1533,015,28,25,04A,1144084,1898892,2025,2025-05-31T15:43:34.000,41.878582664,-87.746419049,"{'latitude': '41.878582664', 'longitude': '-87.746419049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,69,23,32,25,137,28
13847382,JJ266877,2025-05-23T23:00:00.000,077XX S CORNELL AVE,0498,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,False,True,0411,004,8,43,04B,1188581,1853932,2025,2025-05-31T15:43:34.000,41.754258458,-87.584475669,"{'latitude': '41.754258458', 'longitude': '-87.584475669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,188,35,24,19,224,10
13845692,JJ267125,2025-05-23T23:00:00.000,005XX N LAKE SHORE DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1834,018,42,8,08B,1180260,1903999,2025,2025-05-31T15:43:34.000,41.891840843,-87.613431785,"{'latitude': '41.891840843', 'longitude': '-87.613431785', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,21182,37,534,36,6,14,74,42
13845637,JJ267105,2025-05-23T23:00:00.000,055XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0231,002,20,40,07,1178547,1868135,2025,2025-05-31T15:43:34.000,41.793466753,-87.62081548,"{'latitude': '41.793466753', 'longitude': '-87.62081548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,7,403,4,60,24,125,20
13845366,JJ266782,2025-05-23T22:59:00.000,0000X W 51ST ST,5110,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,STREET,True,False,0224,002,3,38,26,1176697,1871200,2025,2025-05-31T15:43:34.000,41.801919285,-87.62750694,"{'latitude': '41.801919285', 'longitude': '-87.62750694', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,7,218,9,37,24,111,8
13845384,JJ266784,2025-05-23T22:55:00.000,037XX N CLARK ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,False,False,1923,019,44,6,08B,1167786,1925033,2025,2025-05-31T15:43:34.000,41.949837364,-87.658635101,"{'latitude': '41.949837364', 'longitude': '-87.658635101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,21186,57,691,25,53,5,12,44
13845404,JJ266799,2025-05-23T22:54:00.000,052XX W SCHOOL ST,2031,NARCOTICS,POSSESS - METHAMPHETAMINE,ALLEY,True,False,1634,016,31,15,18,1140918,1921440,2025,2025-05-31T15:43:34.000,41.940515746,-87.757488279,"{'latitude': '41.940515746', 'longitude': '-87.757488279', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",25,22618,15,361,17,21,12,26,31
13845431,JJ266805,2025-05-23T22:50:00.000,037XX N CLARK ST,0460,BATTERY,SIMPLE,MOVIE HOUSE / THEATER,False,False,1923,019,44,6,08B,1167786,1925033,2025,2025-05-31T15:43:34.000,41.949837364,-87.658635101,"{'latitude': '41.949837364', 'longitude': '-87.658635101', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",38,21186,57,691,25,53,5,12,44
13845474,JJ266771,2025-05-23T22:46:00.000,039XX W CONGRESS PKWY,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1132,011,28,26,08B,1150143,1897400,2025,2025-05-31T15:43:34.000,41.874372595,-87.724210326,"{'latitude': '41.874372595', 'longitude': '-87.724210326', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21572,27,736,23,30,16,142,28
13845546,JJ266971,2025-05-23T22:46:00.000,073XX S RIDGELAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0324,003,7,43,07,1189143,1856733,2025,2025-05-31T15:43:34.000,41.761931207,-87.582326542,"{'latitude': '41.761931207', 'longitude': '-87.582326542', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,22538,39,419,35,24,18,217,5
13845439,JJ266865,2025-05-23T22:45:00.000,063XX N KENMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2433,024,48,77,08B,1168090,1942173,2025,2025-05-31T15:43:34.000,41.996863461,-87.657020243,"{'latitude': '41.996863461', 'longitude': '-87.657020243', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3,4451,76,212,16,14,11,50,48
13845379,JJ266786,2025-05-23T22:45:00.000,006XX N LOCKWOOD AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,VEHICLE NON-COMMERCIAL,False,True,1524,015,37,25,04A,1140913,1903752,2025,2025-05-31T15:43:34.000,41.891978025,-87.757942813,"{'latitude': '41.891978025', 'longitude': '-87.757942813', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22216,26,673,45,32,25,67,37
13845423,JJ266795,2025-05-23T22:43:00.000,099XX S HALSTED ST,031A,ROBBERY,ARMED - HANDGUN,GAS STATION,False,False,2232,022,21,73,03,1172734,1839039,2025,2025-05-31T15:43:34.000,41.713753878,-87.642987258,"{'latitude': '41.713753878', 'longitude': '-87.642987258', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",45,21861,72,594,22,13,9,253,21
13845446,JJ266778,2025-05-23T22:30:00.000,051XX W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,False,True,1533,015,28,25,06,1141989,1899535,2025,2025-05-31T15:43:34.000,41.880386193,-87.754095623,"{'latitude': '41.880386193', 'longitude': '-87.754095623', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,22216,26,696,23,32,25,137,28
13845482,JJ266783,2025-05-23T22:30:00.000,027XX N SAWYER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1412,014,35,22,14,1154236,1918203,2025,2025-05-31T15:43:34.000,41.931377243,-87.708626359,"{'latitude': '41.931377243', 'longitude': '-87.708626359', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15,22535,23,72,12,1,7,168,35
13845505,JJ266779,2025-05-23T22:25:00.000,041XX W WASHINGTON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1114,011,28,26,08B,1148833,1900172,2025,2025-05-31T15:43:34.000,41.882004688,-87.728948432,"{'latitude': '41.882004688', 'longitude': '-87.728948432', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,659,23,30,16,100,28
13845451,JJ266792,2025-05-23T22:25:00.000,010XX W 87TH ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,0613,006,17,71,08A,1170714,1847123,2025,2025-05-31T15:43:34.000,41.73598175,-87.650150282,"{'latitude': '41.73598175', 'longitude': '-87.650150282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18,21554,70,530,13,59,20,233,17
13845354,JJ266751,2025-05-23T22:20:00.000,109XX S DOTY AVE E,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,True,False,0513,005,10,51,06,1185667,1832643,2025,2025-05-31T15:43:34.000,41.695908161,-87.595822806,"{'latitude': '41.695908161', 'longitude': '-87.595822806', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",47,22250,48,174,47,19,19,255,6
13845794,JJ266757,2025-05-23T22:17:00.000,015XX W DEVON AVE,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,2432,024,49,1,06,1165030,1942601,2025,2025-05-31T15:43:34.000,41.998103671,-87.668264445,"{'latitude': '41.998103671', 'longitude': '-87.668264445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",46,4451,76,536,16,14,11,50,48
13845487,JJ266794,2025-05-23T22:13:00.000,068XX S NORMAL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,False,False,0722,007,6,68,14,1174125,1859718,2025,2025-05-31T15:43:34.000,41.770469009,-87.637280329,"{'latitude': '41.770469009', 'longitude': '-87.637280329', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31,21559,66,479,32,11,17,201,4
13845356,JJ266743,2025-05-23T22:11:00.000,005XX W CHICAGO AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,1823,018,27,8,26,1172393,1905626,2025,2025-05-31T15:43:34.000,41.896482915,-87.642275345,"{'latitude': '41.896482915', 'longitude': '-87.642275345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,617,36,55,14,73,42
13845377,JJ266773,2025-05-23T22:10:00.000,032XX W ROOSEVELT RD,0810,THEFT,OVER $500,RESTAURANT,False,False,1134,011,24,29,06,1155131,1894531,2025,2025-05-31T15:43:34.000,41.86640116,-87.705973505,"{'latitude': '41.86640116', 'longitude': '-87.705973505', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,34,14,30,16,140,24
13847793,JJ269647,2025-05-23T22:03:00.000,006XX N CLARK ST,0810,THEFT,OVER $500,RESTAURANT,False,False,1832,018,42,8,06,1175432,1904246,2025,2025-05-31T15:43:34.000,41.892628411,-87.63115524,"{'latitude': '41.892628411', 'longitude': '-87.63115524', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22,4446,37,670,36,55,14,72,42
13847595,JJ269423,2025-05-23T22:03:00.000,023XX N ASHLAND AVE,0810,THEFT,OVER $500,SIDEWALK,False,False,1811,018,32,7,06,1165269,1915525,2025,2025-05-31T15:43:34.000,41.923800905,-87.668158441,"{'latitude': '41.923800905', 'longitude': '-87.668158441', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,68,210,40,16,14,186,32
13845921,JJ267423,2025-05-23T22:00:00.000,042XX N PULASKI RD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),False,False,1722,017,39,16,07,1148964,1927934,2025,2025-05-31T15:43:34.000,41.958183672,-87.727747513,"{'latitude': '41.958183672', 'longitude': '-87.727747513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,22618,16,364,38,39,1,9,39
13846137,JJ267272,2025-05-23T22:00:00.000,021XX N ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1432,014,32,22,14,1165199,1914283,2025,2025-05-31T15:43:34.000,41.920394271,-87.66845103,"{'latitude': '41.920394271', 'longitude': '-87.66845103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16,21190,23,209,40,16,7,180,32
13849221,JJ270921,2025-05-23T22:00:00.000,011XX W 48TH ST,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0933,009,20,61,06,1169618,1872971,2025,2025-05-31T15:43:34.000,41.806935685,-87.653416991,"{'latitude': '41.806935685', 'longitude': '-87.653416991', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12,14924,59,123,4,37,23,118,20
13845602,JJ267061,2025-05-23T22:00:00.000,053XX W DEMING PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2515,025,31,19,14,1140384,1916449,2025,2025-05-31T15:43:34.000,41.926829758,-87.759573704,"{'latitude': '41.926829758', 'longitude': '-87.759573704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",7,22615,19,80,17,2,6,133,31
13852668,JJ275502,2025-05-23T22:00:00.000,024XX E 74TH ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,0334,003,7,43,06,,,2025,2025-05-31T15:43:34.000,,,,,,,,,,,,
13845714,JJ267211,2025-05-23T22:00:00.000,003XX W 23RD PL,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,0914,009,11,34,14,1174409,1888710,2025,2025-05-31T15:43:34.000,41.850019515,-87.63537621,"{'latitude': '41.850019515', 'longitude': '-87.63537621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",8,21194,35,3,26,40,23,157,7
13845365,JJ266714,2025-05-23T22:00:00.000,095XX S STONY ISLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,0511,005,8,50,15,1188503,1842146,2025,2025-05-31T15:43:34.000,41.721918366,-87.585137009,"{'latitude': '41.721918366', 'longitude': '-87.585137009', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,48,252,35,25,10,250,10
13845617,JJ267063,2025-05-23T22:00:00.000,053XX W NORTH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2532,025,37,25,14,1140594,1910121,2025,2025-05-31T15:43:34.000,41.909461176,-87.758957771,"{'latitude': '41.909461176', 'longitude': '-87.758957771', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,22615,26,596,45,2,6,145,37
13846676,JJ268327,2025-05-23T22:00:00.000,033XX W THORNDALE AVE,0320,ROBBERY,STRONG ARM - NO WEAPON,PARK PROPERTY,False,False,1711,017,39,13,03,1153147,1939005,2025,2025-05-31T15:43:34.000,41.988481009,-87.712074038,"{'latitude': '41.988481009', 'longitude': '-87.712074038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,4450,13,799,38,50,1,53,39
13845790,JJ267304,2025-05-23T22:00:00.000,058XX S ALBANY AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0824,008,14,63,06,1156713,1865770,2025,2025-05-31T15:43:34.000,41.787445548,-87.700943005,"{'latitude': '41.787445548', 'longitude': '-87.700943005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,21867,61,764,8,58,13,269,14
13846159,JJ267281,2025-05-23T21:55:00.000,046XX N ST LOUIS AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,ATM (AUTOMATIC TELLER MACHINE),False,False,1723,017,33,14,11,1152214,1930694,2025,2025-05-31T15:43:34.000,41.965693651,-87.715726125,"{'latitude': '41.965693651', 'longitude': '-87.715726125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2,21849,14,24,20,20,1,9,33
13845405,JJ266752,2025-05-23T21:51:00.000,042XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1115,011,28,26,08B,1148116,1898672,2025,2025-05-31T15:43:34.000,41.877902343,-87.73161989,"{'latitude': '41.877902343', 'longitude': '-87.73161989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11,21572,27,717,23,30,16,100,28
13845490,JJ266785,2025-05-23T21:50:00.000,001XX S ASHLAND AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,SIDEWALK,False,False,1224,012,34,28,04B,1165777,1899512,2025,2025-05-31T15:43:34.000,41.879849296,-87.666749043,"{'latitude': '41.879849296', 'longitude': '-87.666749043', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14917,29,91,23,44,15,92,34
13846014,JJ266744,2025-05-23T21:47:00.000,066XX S HARTWELL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,True,0322,003,6,69,08A,1178415,1860945,2025,2025-05-31T15:43:34.000,41.773739677,-87.62151777,"{'latitude': '41.773739677', 'longitude': '-87.62151777', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,67,122,4,60,18,211,4
13845378,JJ266759,2025-05-23T21:44:00.000,036XX W DOUGLAS BLVD,1720,OFFENSE INVOLVING CHILDREN,CONTRIBUTE TO THE DELINQUENCY OF CHILD,APARTMENT,False,False,1011,010,24,29,20,1152157,1893044,2025,2025-05-31T15:43:34.000,41.862379783,-87.716930608,"{'latitude': '41.862379783', 'longitude': '-87.716930608', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",36,21569,30,33,14,57,21,155,24
13845371,JJ266724,2025-05-23T21:39:00.000,006XX W IRVING PARK RD,0460,BATTERY,SIMPLE,STREET,False,False,1925,019,46,6,08B,1171317,1926808,2025,2025-05-31T15:43:34.000,41.954631015,-87.645603299,"{'latitude': '41.954631015', 'longitude': '-87.645603299', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",37,21186,57,636,39,53,5,18,46
13851522,JJ274167,2025-05-23T21:33:00.000,008XX W RANDOLPH ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,False,False,1224,012,27,28,26,,,2025,2025-05-31T15:43:34.000,,,,,,,,,,,,
13845419,JJ266804,2025-05-23T21:30:00.000,024XX N LINCOLN AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,ALLEY,False,False,1932,019,43,7,07,1169993,1916684,2025,2025-05-31T15:43:34.000,41.926879391,-87.650766841,"{'latitude': '41.926879391', 'longitude': '-87.650766841', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",51,21190,68,769,34,16,5,173,43
13845449,JJ266750,2025-05-23T21:30:00.000,071XX S JEFFERY BLVD,0460,BATTERY,SIMPLE,RESIDENCE,False,False,0333,003,5,43,08B,1190784,1857875,2025,2025-05-31T15:43:34.000,41.765025476,-87.576275351,"{'latitude': '41.765025476', 'longitude': '-87.576275351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",32,22538,39,453,33,24,18,89,3
13845403,JJ266789,2025-05-23T21:30:00.000,065XX S ARTESIAN AVE,0560,ASSAULT,SIMPLE,RESIDENCE,True,True,0832,008,16,66,08A,1161167,1861165,2025,2025-05-31T15:43:34.000,41.774717738,-87.684739353,"{'latitude': '41.774717738', 'longitude': '-87.684739353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",44,21867,64,382,2,58,13,207,16
13845341,JJ266721,2025-05-23T21:29:00.000,016XX N MEADE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,2513,025,29,25,14,1135496,1910325,2025,2025-05-31T15:43:34.000,41.910113127,-87.77768105,"{'latitude': '41.910113127', 'longitude': '-87.77768105', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",52,22615,26,597,7,2,6,196,29
13845471,JJ266734,2025-05-23T21:28:00.000,011XX N KILDARE AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,1111,011,37,23,08A,1147505,1907175,2025,2025-05-31T15:43:34.000,41.901247249,-87.733645157,"{'latitude': '41.901247249', 'longitude': '-87.733645157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",4,4299,24,99,45,5,16,68,37
13849015,JJ271197,2025-05-23T21:21:00.000,049XX N ST LOUIS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1712,017,33,14,14,1152159,1932590,2025,2025-05-31T15:43:34.000,41.970897483,-87.715878109,"{'latitude': '41.970897483', 'longitude': '-87.715878109', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",28,21849,14,750,20,20,1,48,33
13845352,JJ266727,2025-05-23T21:15:00.000,013XX S THROOP ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,1233,012,28,28,04A,1167921,1893776,2025,2025-05-31T15:43:34.000,41.864063293,-87.659042047,"{'latitude': '41.864063293', 'longitude': '-87.659042047', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",48,14920,29,96,26,43,15,150,28
13845355,JJ266767,2025-05-23T21:15:00.000,043XX W MONTROSE AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,1722,017,39,16,18,1146155,1928880,2025,2025-05-31T15:43:34.000,41.960833579,-87.738050351,"{'latitude': '41.960833579', 'longitude': '-87.738050351', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",20,22618,16,363,38,48,1,11,39
13845357,JJ266726,2025-05-23T21:13:00.000,054XX S KEDZIE AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,True,False,0923,009,14,63,06,1155977,1868216,2025,2025-05-31T15:43:34.000,41.794172544,-87.70357593,"{'latitude': '41.794172544', 'longitude': '-87.70357593', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",49,22248,61,776,8,56,23,120,14
13845422,JJ266730,2025-05-23T21:12:00.000,064XX S LAFLIN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE,True,False,0725,007,16,67,15,1167441,1862076,2025,2025-05-31T15:43:34.000,41.77708549,-87.661713708,"{'latitude': '41.77708549', 'longitude': '-87.661713708', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17,22257,65,279,2,23,17,204,16
13849245,JJ270518,2025-05-23T21:10:00.000,003XX W 35TH ST,0820,THEFT,$500 AND UNDER,SPORTS ARENA / STADIUM,False,False,0915,009,11,34,06,1174431,1881739,2025,2025-05-31T15:43:34.000,41.830890037,-87.635503335,"{'latitude': '41.830890037', 'longitude': '-87.635503335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,21194,35,296,48,37,23,170,7
13845290,JJ266686,2025-05-23T21:02:00.000,090XX S STONY ISLAND AVE,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,False,False,0413,004,8,48,26,1188489,1845421,2025,2025-05-31T15:43:34.000,41.730905644,-87.585084016,"{'latitude': '41.730905644', 'longitude': '-87.585084016', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,44,492,35,25,19,246,10
13845541,JJ266955,2025-05-23T21:00:00.000,081XX S CLYDE AVE,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,0414,004,8,46,07,1191608,1851357,2025,2025-05-31T15:43:34.000,41.7471196,-87.573466215,"{'latitude': '41.7471196', 'longitude': '-87.573466215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",9,21202,42,507,35,25,19,222,10
13845952,JJ267621,2025-05-23T21:00:00.000,008XX W 34TH ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0913,009,11,60,06,1170996,1882400,2025,2025-05-31T15:43:34.000,41.83277976,-87.648087137,"{'latitude': '41.83277976', 'longitude': '-87.648087137', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",26,14920,58,171,48,43,23,162,7
13845595,JJ267023,2025-05-23T21:00:00.000,063XX S INGLESIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0314,003,20,42,14,1183814,1863214,2025,2025-05-31T15:43:34.000,41.77984169,-87.601655616,"{'latitude': '41.77984169', 'longitude': '-87.601655616', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",53,22260,9,347,4,60,18,273,20
13845415,JJ266777,2025-05-23T21:00:00.000,015XX W HUBBARD ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1215,012,27,24,06,1165951,1903176,2025,2025-05-31T15:43:34.000,41.889899885,-87.66600552,"{'latitude': '41.889899885', 'longitude': '-87.66600552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10,22620,25,485,41,49,15,78,27
13852544,JJ273985,2025-05-23T21:00:00.000,133XX S HOUSTON AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,ALLEY,False,False,0433,004,10,55,26,,,2025,2025-05-31T15:43:34.000,,,,,,,,,,,,
